gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
90, 168.36030292510986, -115.37934643679213, 8.417962093026176, -8.09938312802355, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 783
91, 126.9694721698761, -122.08540036603071, 8.417962093026176, -23.78592680133509, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 245, 360, 874
92, 154.8235728740692, -124.27729472591213, 8.417962093026176, -6.361603958014429, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 784
93, 169.50056958198547, -115.56670302236992, 8.417962093026176, -9.462721706065736, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 260, 360, 767
94, 176.50245022773743, -115.63573577721418, 8.417962093026176, -8.613477445246495, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 266, 360, 768
95, 184.01195430755615, -115.90945535220496, 8.417962093026176, -7.305463141875698, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 781
96, 116.48654913902283, -117.70913129165861, 8.417962093026176, -29.60386398948779, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 249, 360, 876
97, 174.95366644859314, -114.854587592605, 8.417962093026176, -5.5464338220863, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 265, 360, 754
98, 192.22918939590454, -120.78302974745843, 8.417962093026176, -6.974720955302033, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 256, 360, 757
99, 172.93814945220947, -116.5035480969573, 8.417962093026176, -6.9115234563890695, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 265, 360, 780
100, 179.08519005775452, -116.66247596369355, 8.417962093026176, -8.610729751081433, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 258, 360, 768
101, 119.97504806518555, -118.9093654816505, 8.417962093026176, -26.956038236980927, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 252, 360, 862
102, 158.79639649391174, -116.55339616586812, 8.417962093026176, -8.843655617456143, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 761
103, 174.8927981853485, -120.95670345033923, 8.417962093026176, -7.81893127980433, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 263, 360, 754
104, 165.31858777999878, -116.42190795691454, 8.417962093026176, -10.634275127577531, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 263, 360, 751
105, 173.29747414588928, -115.10665204217771, 8.417962093026176, -7.4482981572924425, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 744
106, 141.3308243751526, -117.83870776408494, 8.417962093026176, -25.722419347638116, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 240, 360, 865
107, 165.19990634918213, -119.74370117856843, 8.417962093026176, -6.430007441530642, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 257, 360, 763
108, 162.15235686302185, -118.71274416175433, 8.417962093026176, -9.323056000419626, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 258, 360, 760
109, 182.98296308517456, -115.0579928931567, 8.417962093026176, -7.653862281072814, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 743
110, 171.75321507453918, -125.88173359870777, 8.417962093026176, -9.018694115286216, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 248, 360, 764
111, 105.87871026992798, -120.57105346794026, 8.417962093026176, -28.418695257897323, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 246, 360, 867
112, 165.7285304069519, -114.91241924121914, 8.417962093026176, -9.76407541592436, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 254, 360, 756
113, 150.249906539917, -122.62936588345012, 8.417962093026176, -13.549084803609668, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 250, 360, 771
114, 163.06593465805054, -115.02287194733397, 8.417962093026176, -6.830045376501178, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 250, 360, 764
115, 157.9931197166443, -116.77104569954808, 8.417962093026176, -9.805325817279387, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 253, 360, 765
116, 119.88583302497864, -184.1566868689688, 8.417962093026176, -25.25153016357696, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 242, 360, 853
117, 169.97948455810547, -117.39817852690267, 8.417962093026176, -6.358795667411629, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 242, 360, 749
118, 152.65717124938965, -114.99280637939816, 8.417962093026176, -9.316337434787304, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 253, 360, 742
119, 162.18743562698364, -119.00431325327386, 8.417962093026176, -12.055385888227304, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 253, 360, 747
120, 175.86582946777344, -126.15465181675332, 8.417962093026176, -4.053658621479113, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 251, 360, 736
121, 113.75053477287292, -115.41432472493679, 8.417962093026176, -29.687402583492002, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 239, 360, 842
122, 171.6398651599884, -116.1089588567755, 8.417962093026176, -5.393847462291593, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 249, 360, 747
123, 162.97916316986084, -117.19143528301515, 8.417962093026176, -10.592513843369932, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 253, 360, 751
